MW,LogP,TPSA,HBD,HBA,RotBonds,AromaticRings,HeavyAtoms
424.53400000000016,2.3439200000000007,97.69999999999999,1,9,4,4,30
449.5630000000002,2.5305,102.62999999999998,1,8,4,4,33
407.48200000000014,1.3124999999999993,102.62999999999998,1,8,4,4,30
424.53400000000016,2.3439200000000007,97.69999999999999,1,9,4,4,30
405.4660000000001,1.3689999999999996,110.58999999999999,1,9,4,4,30
445.9400000000001,2.0839,110.58999999999999,1,10,4,4,30
438.5610000000002,2.6523400000000015,97.69999999999999,1,9,4,4,31
442.56300000000016,4.356400000000004,42.64,0,3,6,4,33
430.5520000000001,3.5062000000000015,58.53,2,4,7,3,32
419.5250000000003,4.004800000000003,56.59,0,5,5,3,31
259.30800000000005,3.643200000000002,22.12,0,2,1,3,20
260.29600000000005,3.0382000000000016,35.010000000000005,0,3,1,3,20
419.5250000000003,4.0984200000000035,56.59,0,5,5,3,31
393.48700000000025,3.567420000000002,56.59,0,5,7,3,29
503.6870000000003,6.2190000000000065,67.45,1,5,10,3,37
407.51800000000014,3.426700000000001,107.67,3,5,5,3,30
360.41700000000003,3.779000000000001,83.06,3,5,6,4,27
325.45200000000006,4.6170000000000035,21.700000000000003,0,3,7,2,24
528.5570000000002,3.6320000000000014,131.12,3,8,9,3,36
377.44400000000013,3.3274000000000017,67.6,1,5,4,3,28
405.49800000000016,4.2485000000000035,67.6,1,5,4,3,30
875.4229999999994,8.871720000000005,132.26,1,12,16,7,62
489.6450000000003,5.037120000000004,69.21000000000001,0,7,8,4,35
447.4990000000003,2.4663999999999993,117.35,1,9,7,4,33
424.9720000000001,6.652500000000006,36.28,0,3,4,3,30
431.0010000000001,6.714000000000006,36.28,0,4,4,3,29
360.4130000000001,4.508220000000002,67.43,2,3,5,3,27
314.4040000000001,3.0233000000000008,24.5,1,3,5,2,23
314.4040000000001,3.0233000000000008,24.5,1,3,5,2,23
296.41400000000004,2.8842000000000008,24.5,1,3,5,2,22
314.4040000000001,3.0233000000000008,24.5,1,3,5,2,23
385.52300000000014,4.930800000000005,21.700000000000003,0,3,10,2,28
385.52300000000014,4.930800000000005,21.700000000000003,0,3,10,2,28
324.468,3.0980000000000016,15.71,0,3,7,2,24
354.4940000000001,3.106600000000002,24.94,0,4,8,2,26
406.5700000000002,4.533600000000003,41.57,1,3,7,2,30
485.63200000000023,4.615180000000004,83.17999999999999,1,5,9,3,36
315.38800000000003,3.736200000000002,30.49,1,3,7,2,23
521.4850000000002,5.253100000000004,62.24000000000001,1,5,9,2,35
451.6000000000001,2.973600000000001,72.20000000000002,0,8,8,3,32
489.4540000000001,5.038500000000004,53.010000000000005,1,4,9,2,31
455.60200000000015,5.825900000000006,37.71,0,4,8,4,34
443.5910000000001,4.694400000000004,44.81,1,4,9,3,33
444.3880000000001,2.4382,56.84,2,5,9,2,33
417.57500000000016,2.8843200000000015,61.88,1,5,9,2,29
422.52500000000015,4.091220000000003,55.150000000000006,0,6,8,3,31
367.4680000000001,4.070400000000003,31.5,1,3,6,3,27
410.43600000000004,3.275900000000002,45.17,1,5,7,2,29
433.5160000000002,2.587600000000001,94.03999999999999,1,8,5,4,32
389.43000000000006,4.638620000000003,55.629999999999995,1,3,5,4,29
390.41800000000006,4.033620000000002,68.52,1,4,5,4,29
338.4070000000002,4.076200000000003,67.43,2,3,5,2,25
386.8600000000001,4.735400000000003,63.5,2,4,4,3,26
417.4650000000002,3.708580000000002,100.44999999999999,2,7,7,3,31
437.4520000000002,3.7451000000000025,119.79999999999998,2,8,8,3,32
427.5450000000002,2.30804,74.27,2,6,9,2,31
406.482,3.738000000000002,75.74000000000001,3,5,10,4,30
543.6640000000001,4.344300000000002,100.13000000000001,3,6,9,3,40
499.6550000000003,4.8895000000000035,62.830000000000005,2,5,8,3,37
487.6000000000003,4.639300000000004,68.95,0,5,6,3,36
505.05800000000033,6.659300000000007,42.010000000000005,0,4,6,3,36
487.6000000000003,4.639300000000004,68.95,0,5,6,3,36
472.5890000000003,4.795900000000004,67.79,0,6,6,3,35
583.5120000000003,7.010900000000007,79.31,1,5,7,3,40
486.6160000000004,4.983100000000004,80.92,1,6,6,3,36
487.60000000000036,4.639300000000004,68.95,0,5,6,3,36
505.05800000000033,6.659300000000007,42.010000000000005,0,4,6,3,36
487.60000000000036,4.694200000000003,74.87,1,5,6,3,36
487.60000000000036,4.639300000000004,68.95,0,5,6,3,36
538.6520000000002,5.186000000000004,96.47,1,7,7,4,40
514.6220000000003,5.704100000000005,79.31,1,5,7,3,38
471.60100000000034,5.4009000000000045,54.900000000000006,0,5,6,3,35
486.6160000000004,4.983100000000004,80.92,1,6,6,3,36
471.60100000000034,5.4009000000000045,54.900000000000006,0,5,6,3,35
472.58900000000034,4.795900000000004,67.79,0,6,6,3,35
308.78600000000006,3.7932000000000032,43.370000000000005,0,3,4,2,20
542.485,4.408100000000004,88.17999999999999,1,6,6,2,35
545.7680000000004,5.723500000000007,61.88,1,4,7,2,40
569.6360000000001,3.9533200000000024,135.02,1,9,9,4,40
595.6740000000001,4.559420000000004,135.02,1,9,9,4,42
292.404,2.3770000000000002,56.84,1,5,2,1,20
493.0070000000003,4.6223000000000045,74.77000000000001,1,5,6,3,35
365.39700000000016,2.37392,116.91,2,8,6,4,27
366.3810000000002,2.34082,114.11,1,8,6,4,27
408.4580000000003,2.705700000000001,100.22,2,8,3,2,30
340.492,4.560800000000004,25.36,0,4,6,3,24
342.37800000000004,1.9118,76.37,2,6,4,3,25
342.378,1.9117999999999997,76.37,2,6,4,3,25
377.37000000000006,2.795000000000001,63.480000000000004,2,5,4,3,27
538.5700000000003,5.863920000000006,68.10000000000001,1,5,7,4,39
381.4320000000002,2.4850000000000003,88.19000000000001,1,7,2,2,28
372.42500000000024,2.657000000000001,117.46000000000002,3,7,5,2,27
418.2840000000001,3.700000000000003,73.14000000000001,0,5,3,3,28
380.398,3.445500000000001,59.400000000000006,1,5,4,3,28
515.4670000000002,3.632900000000003,91.04,1,5,8,4,37
392.423,2.0032799999999997,147.65,3,9,8,3,29
409.372,2.7603,123.86000000000001,3,8,8,3,29
375.82000000000005,2.3949,123.86000000000001,3,8,8,3,26
466.5020000000001,3.1791800000000006,159.96,3,10,9,3,34
406.4420000000001,2.1273,95.6,1,5,4,3,30
442.5190000000001,4.089400000000002,99.27,4,5,9,4,33
415.3710000000001,4.737900000000002,80.32,2,4,4,3,30
481.9150000000003,3.806200000000003,93.49000000000001,1,8,5,4,34
447.4700000000003,3.152800000000002,93.49000000000001,1,8,5,4,33
386.5610000000003,4.692600000000004,43.379999999999995,1,5,7,2,27
472.6330000000003,5.498900000000005,69.03999999999999,1,4,4,2,35
473.6210000000003,4.893900000000005,81.92999999999999,1,5,4,2,35
478.44600000000014,4.046120000000003,86.23,1,6,9,3,34
482.40900000000016,3.876800000000003,86.23,1,6,9,3,34
389.38100000000003,3.4325800000000015,97.17999999999999,1,6,4,2,28
353.401,3.187380000000001,97.17999999999999,1,6,3,2,26
406.48300000000006,2.4608000000000008,107.53,1,7,4,2,28
371.391,3.136980000000001,97.17999999999999,1,6,4,2,27
371.391,3.136980000000001,97.17999999999999,1,6,4,2,27
500.39900000000017,4.2870000000000035,86.23,1,6,9,3,35
474.4390000000002,3.3596000000000013,95.46000000000001,1,7,7,3,34
460.41200000000015,3.221800000000001,95.46000000000001,1,7,6,3,33
482.40900000000016,4.147900000000003,86.23,1,6,9,3,34
446.4290000000001,3.850900000000002,86.23,1,6,9,3,32
346.312,3.5766000000000018,59.93000000000001,1,5,5,3,25
378.329,4.317200000000002,59.93000000000001,1,5,5,3,27
310.332,3.2984000000000018,59.93000000000001,1,5,5,3,23
473.49300000000034,1.6279199999999991,126.30999999999997,1,7,5,4,35
488.5200000000002,4.028640000000002,128.51999999999998,2,9,5,3,34
407.35200000000015,2.587300000000001,111.72,2,7,4,2,29
377.3510000000001,1.7748,111.72,2,7,4,2,27
427.3580000000001,2.410100000000001,111.72,2,7,4,2,30
409.3680000000001,2.1129,111.72,2,7,5,2,29
467.4980000000002,1.9941,136.63,2,8,5,2,32
435.48100000000017,1.656,136.63,2,8,4,2,30
471.46100000000007,2.11087,134.13,3,7,5,2,32
453.4710000000001,1.8152699999999997,134.13,3,7,5,2,31
471.46100000000007,2.11087,134.13,3,7,5,2,32
453.4710000000001,1.8152699999999997,134.13,3,7,5,2,31
420.40800000000013,1.5790799999999998,144.09999999999997,2,8,4,3,31
420.40800000000013,1.5790799999999998,144.09999999999997,2,8,4,3,31
498.5190000000002,2.1989,131.51,2,10,5,3,35
381.39200000000017,1.4503,120.95,2,8,3,2,28
425.4450000000002,1.4652999999999994,130.18,2,9,3,2,31
409.4460000000002,2.2289000000000003,120.95,2,8,3,2,30
425.4450000000002,1.4652999999999994,130.18,2,9,3,2,31
420.52000000000015,1.8758,124.61,2,10,4,2,28
525.3780000000003,4.520300000000004,80.6,1,7,5,4,34
480.92700000000025,4.411200000000004,80.6,1,7,5,4,34
447.47000000000025,3.152800000000002,93.49,1,8,5,4,33
447.47000000000025,3.152800000000002,93.49,1,8,5,4,33
459.50600000000026,3.0223000000000013,102.72,1,9,6,4,34
480.9270000000003,4.411200000000004,80.6,1,7,5,4,34
481.9150000000003,3.8062000000000022,93.49,1,8,5,4,34
493.54900000000015,4.830900000000004,65.21,3,5,10,3,35
614.5120000000002,5.537200000000006,86.17000000000002,1,8,11,4,40
627.5360000000002,4.801700000000004,108.29,1,10,12,4,41
573.6500000000003,3.9108800000000024,132.08,1,11,12,4,42
494.53300000000013,4.797800000000004,62.410000000000004,2,5,10,3,35
828.3069999999999,4.764300000000005,182.32999999999998,3,10,13,2,56
532.5570000000002,5.013240000000004,121.24000000000001,1,10,5,5,38
384.4400000000001,0.9797199999999993,105.39999999999999,2,7,7,3,28
371.3970000000001,0.9223199999999996,111.39,2,7,7,3,27
475.54900000000026,3.1685000000000016,107.49000000000001,2,8,7,3,35
404.45900000000006,3.120120000000002,103.00999999999999,1,9,5,5,29
419.3950000000001,3.633400000000001,90.11999999999999,1,7,5,5,31
429.56100000000026,2.3172999999999995,72.92,1,6,5,1,31
520.5460000000003,2.057199999999999,136.90999999999997,2,9,7,3,38
452.9420000000001,3.506400000000002,76.46000000000001,1,5,5,3,32
446.51100000000025,1.8745999999999996,113.14000000000001,1,7,6,3,33
461.3930000000002,3.9661000000000026,59.39,1,5,7,3,31
432.52800000000025,2.2344,96.07,1,7,7,3,32
433.51600000000025,1.6293999999999997,108.96,1,8,7,3,32
448.52700000000027,1.9345799999999995,105.30000000000001,1,8,8,3,33
470.4950000000001,4.784800000000004,63.15,1,4,5,4,34
427.50800000000015,3.6376800000000022,86.94,1,5,5,4,32
442.5230000000002,3.3411000000000017,99.82999999999998,1,6,5,4,33
428.49600000000015,3.032680000000001,99.82999999999998,1,6,5,4,32
471.4830000000001,4.179800000000003,76.03999999999999,1,5,5,4,34
451.9580000000002,4.122820000000003,76.03999999999999,1,5,5,4,32
455.92100000000016,3.9535000000000027,76.03999999999999,1,5,5,4,32
437.93100000000015,3.8144000000000027,76.03999999999999,1,5,5,4,31
443.5110000000002,2.2836999999999996,103.07,1,7,5,4,33
472.4710000000001,3.1224000000000016,79.28,1,6,5,4,34
404.4740000000001,2.1036,79.28,1,6,5,4,30
482.51600000000025,1.3331999999999997,110.61,2,8,7,3,35
494.5520000000003,1.010100000000001,119.84,2,9,8,3,36
450.5180000000002,2.1823999999999995,96.07,1,7,7,3,33
462.55400000000026,1.8592999999999997,105.3,1,8,8,3,34
482.51600000000025,1.3331999999999997,110.61,2,8,7,3,35
506.5190000000003,1.667099999999999,136.90999999999997,2,9,6,3,37
507.5070000000003,1.0620999999999987,149.79999999999995,2,10,6,3,37
478.5530000000003,1.8068999999999997,133.39,3,8,7,3,35
478.5530000000003,1.8068999999999997,133.39,3,8,7,3,35
519.5580000000003,1.5938999999999988,136.83,3,9,6,3,38
433.51600000000025,1.6293999999999997,108.96000000000001,1,8,7,3,32
452.94600000000014,3.5178200000000013,88.93,1,6,5,4,32
338.3710000000001,2.30814,94.82,1,6,4,3,25
337.37900000000013,2.4700000000000006,78.96000000000001,1,6,2,2,25
381.4320000000002,2.4850000000000003,88.19000000000001,1,7,2,2,28
393.44300000000027,2.629100000000001,88.19000000000001,1,7,2,2,29
367.40500000000014,2.0949,88.19000000000001,1,7,2,2,27
445.51900000000023,4.876300000000003,88.19000000000001,1,7,4,3,33
367.40500000000014,2.30457,85.69000000000001,2,6,2,2,27
419.4880000000001,5.374500000000005,72.82000000000001,1,6,6,5,32
652.4450000000002,5.275600000000004,121.32000000000002,1,7,7,6,45
382.3820000000001,3.176400000000001,54.82,1,5,5,2,27
266.3,3.336000000000001,48.150000000000006,0,4,4,3,20
357.41300000000007,4.607600000000002,67.00999999999999,2,4,6,4,27
428.403,2.11908,133.66,3,9,8,3,31
392.423,1.8738799999999995,133.66,3,9,7,3,29
392.423,2.0032799999999997,147.65,3,9,8,3,29
396.386,1.5758799999999995,133.66,3,9,7,3,29
378.3960000000001,1.4837799999999994,133.66,3,9,7,3,28
366.385,1.6131799999999996,147.65,3,9,8,3,27
380.41200000000003,2.0016799999999995,147.65,3,9,8,3,28
380.41200000000003,2.0016799999999995,147.65,3,9,8,3,28
380.41200000000003,1.8591799999999996,147.65,3,9,8,3,28
384.37500000000006,1.5611799999999996,147.65,3,9,8,3,28
382.38400000000007,0.5839799999999999,167.87999999999997,4,10,8,3,28
408.422,1.2527799999999998,142.89,3,10,7,3,30
410.413,1.9659799999999996,133.66,3,9,7,3,30
380.41200000000003,1.8591799999999996,147.65,3,9,8,3,28
384.37500000000006,1.5611799999999996,147.65,3,9,8,3,28
392.423,1.8738799999999995,133.66,3,9,7,3,29
408.422,1.2527799999999998,142.89,3,10,7,3,30
410.413,1.9659799999999996,133.66,3,9,7,3,30
406.45,2.53428,147.65,3,9,6,3,30
392.423,2.1441799999999995,147.65,3,9,6,3,29
408.422,0.9871799999999997,153.89,4,10,7,3,30
392.423,1.8722799999999995,133.66,3,9,7,3,29
404.434,2.0000799999999996,147.65,3,9,6,3,30
457.5300000000002,2.773480000000001,98.83999999999999,2,7,5,3,34
514.5520000000001,3.9909000000000026,92.27,2,7,7,3,37
490.52600000000024,3.3656000000000015,83.56,2,5,7,2,35
481.9150000000003,3.806200000000003,93.49000000000001,1,8,5,4,34
465.46000000000026,3.291900000000002,93.49000000000001,1,8,5,4,34
463.9250000000003,3.6671000000000022,93.49000000000001,1,8,5,4,33
447.47000000000025,3.152800000000002,93.49000000000001,1,8,5,4,33
537.1030000000003,7.5352000000000094,45.59,1,4,9,5,39
463.61100000000033,5.2817200000000035,82.67999999999999,1,7,5,4,33
407.50300000000016,3.6736200000000023,82.67999999999999,1,7,5,4,29
479.6100000000003,4.297620000000004,102.91000000000001,2,8,7,4,34
475.5000000000002,4.698920000000003,82.67999999999999,1,7,6,4,33
439.5200000000002,4.106120000000002,82.67999999999999,1,7,7,4,31
453.54700000000025,4.496220000000003,82.67999999999999,1,7,7,4,32
451.55600000000027,3.519020000000002,102.91000000000001,2,8,7,4,32
447.39600000000013,4.281320000000003,82.68000000000002,1,6,5,4,32
447.39600000000013,4.281320000000003,82.68000000000002,1,6,5,4,32
454.4560000000001,4.787320000000005,70.65,0,5,4,4,33
482.5400000000002,2.6451600000000006,122.63000000000001,2,8,5,3,36
402.5240000000003,2.2748,101.8,2,8,5,3,28
374.4700000000002,1.4598199999999995,101.8,2,8,4,3,26
423.90400000000005,4.0390200000000025,73.56,1,6,5,3,30
389.4150000000001,3.353220000000001,86.7,1,7,4,4,29
457.8360000000002,4.206400000000004,92.62,1,6,8,2,31
420.39500000000015,1.5389900000000005,94.44000000000001,2,6,3,2,30
375.8120000000002,2.5757000000000003,89.55000000000001,2,5,6,2,26
355.7850000000001,3.0248800000000013,103.69,2,6,4,3,25
495.6500000000004,2.2752000000000008,134.35999999999999,3,9,9,2,34
428.4710000000001,5.020720000000004,69.78999999999999,1,5,5,5,32
557.6940000000002,6.762080000000008,78.61,1,6,10,5,42
561.5360000000004,4.326400000000003,107.49000000000001,2,8,7,3,40
511.5290000000003,3.4467000000000017,107.49000000000001,2,8,7,3,37
500.5590000000003,3.040180000000001,131.28,2,9,7,3,37
509.99400000000026,3.821900000000002,107.49000000000001,2,8,7,3,36
493.53900000000027,3.3076000000000016,107.49000000000001,2,8,7,3,36
519.6450000000002,6.176100000000006,78.18,2,6,9,5,39
550.4970000000003,5.6893200000000075,67.71000000000001,1,6,9,4,36
557.5290000000003,6.794740000000007,45.59,1,5,8,4,35
567.5030000000004,5.577400000000005,61.720000000000006,1,6,9,4,37
642.6410000000002,6.544800000000007,76.94,1,9,10,4,40
555.5160000000003,7.1305000000000085,45.59,1,4,8,5,37
659.6720000000003,6.228300000000007,89.83000000000001,1,10,12,4,41
580.5230000000004,5.697920000000005,76.94000000000001,1,7,10,4,38
496.61100000000033,4.798500000000004,91.5,1,7,9,4,37
576.7630000000003,6.372800000000007,82.27,1,8,10,4,40
588.7550000000003,5.653980000000006,100.73,1,10,10,4,41
547.6990000000003,6.069800000000007,65.89999999999999,1,5,9,5,41
520.6290000000002,6.066200000000005,82.89,2,5,9,5,39
490.6470000000003,6.676420000000007,45.59,1,4,8,5,37
532.6840000000002,6.499500000000007,62.660000000000004,1,5,10,5,40
533.7160000000002,6.429600000000008,48.830000000000005,1,5,10,5,40
505.66200000000026,5.826700000000006,71.61,2,5,9,5,38
506.6460000000003,5.860300000000005,65.82,2,5,9,5,38
511.0650000000003,7.021400000000009,45.59,1,4,8,5,37
586.7430000000002,5.883300000000005,121.89000000000001,3,8,12,5,41
588.7150000000003,5.543200000000005,132.13,2,10,12,5,41
419.4770000000002,4.998340000000003,85.72000000000001,1,5,7,3,31
476.6200000000003,6.368000000000007,45.59,1,4,8,5,36
464.4190000000001,3.9083200000000025,86.23,1,6,8,3,33
675.5820000000003,7.954020000000005,111.08000000000001,1,7,8,4,48
557.5790000000002,4.227820000000002,138.54999999999998,2,9,7,4,39
428.464,3.9826200000000025,106.46000000000001,2,7,10,3,31
898.0020000000001,7.880920000000008,198.87999999999997,3,12,21,5,64
543.5520000000002,3.837720000000002,138.54999999999998,2,9,7,4,38
743.5790000000003,8.97282,111.08,1,7,8,4,52
712.5650000000004,9.569219999999996,88.96000000000001,1,5,7,4,50
713.5530000000003,8.964220000000001,101.85000000000001,1,6,7,4,50
713.5530000000003,8.964220000000001,101.85000000000001,1,6,7,4,50
714.5410000000004,8.359220000000004,114.74,1,7,7,4,50
348.45,3.7272000000000025,51.14,0,5,5,3,26
492.5390000000004,3.5433800000000018,112.30999999999997,0,7,4,4,37
535.5260000000004,4.6905000000000046,88.51999999999998,0,6,4,4,39
464.52900000000034,3.626680000000002,95.23999999999998,0,7,4,4,35
507.5160000000003,4.773800000000004,71.44999999999999,0,6,4,4,37
460.4560000000001,4.159320000000003,86.23,1,6,9,3,33
480.87400000000014,4.504300000000003,86.23,1,6,9,3,33
464.4190000000001,3.990000000000003,86.23,1,6,9,3,33
512.4350000000001,4.452300000000003,95.46000000000001,1,7,11,3,36
474.4390000000002,3.3596000000000013,95.46000000000001,1,7,7,3,34
477.41400000000016,3.965900000000002,82.57000000000001,1,6,6,3,34
460.41200000000015,3.221800000000001,95.46000000000001,1,7,6,3,33
474.4390000000002,3.611900000000001,95.46000000000001,1,7,7,3,34
482.40900000000016,4.147900000000003,86.23,1,6,9,3,34
446.4290000000001,3.850900000000002,86.23,1,6,9,3,32
303.28600000000006,-1.2701299999999993,191.8,5,9,3,2,22
385.4320000000003,0.5280700000000003,169.01999999999998,4,9,4,2,28
518.5250000000003,3.1095000000000015,102.16000000000001,0,9,5,4,36
496.51900000000035,2.5731400000000004,102.16000000000001,0,9,5,3,34
456.5070000000003,1.5843999999999996,140.41000000000003,2,10,10,3,33
420.4760000000001,4.769500000000003,85.71000000000001,1,7,6,5,32
423.5570000000002,3.4788000000000023,75.55,1,5,2,1,31
431.2900000000001,2.2455,75.63,0,5,4,2,27
432.38300000000015,1.8044999999999998,94.09,0,7,4,2,31
440.52500000000015,3.2479200000000024,95.34000000000002,1,6,7,3,31
511.6480000000003,2.4672,96.89,1,8,7,2,36
481.9150000000003,3.8062000000000022,93.49000000000001,1,8,5,4,34
410.331,3.2584000000000017,94.82000000000001,1,6,5,3,29
472.95200000000034,4.605300000000004,82.61999999999999,2,6,5,3,33
493.54900000000015,4.830900000000004,65.21,3,5,10,3,35
422.44100000000014,1.7473999999999992,104.82999999999998,1,6,5,3,31
494.53300000000013,4.797800000000004,62.410000000000004,2,5,10,3,35
520.5520000000002,2.7780200000000006,103.78999999999999,3,6,7,2,37
558.5660000000001,5.294800000000003,110.27999999999999,2,6,1,5,40
559.5540000000002,4.689800000000003,123.16999999999999,2,7,1,5,40
560.5420000000001,4.084800000000002,136.06,2,8,1,5,40
548.6240000000003,5.285100000000004,101.48999999999998,1,6,1,5,40
529.6220000000003,4.066000000000003,113.51999999999998,2,7,1,4,38
530.6100000000004,3.461000000000002,126.40999999999998,2,8,1,4,38
526.5780000000002,3.7131000000000025,128.1,2,7,1,5,38
515.5550000000002,2.8126000000000007,132.51,2,7,1,5,37
516.5430000000002,2.2076000000000002,145.4,2,8,1,5,37
516.5430000000002,2.2076000000000002,145.39999999999998,2,8,1,5,37
527.5660000000003,3.108100000000002,140.99,2,8,1,5,38
523.5740000000002,4.411600000000003,123.16999999999999,2,7,1,5,38
540.5760000000001,5.155700000000004,110.27999999999999,2,6,1,5,39
522.5860000000002,5.016600000000003,110.27999999999999,2,6,1,5,38
523.5740000000002,4.411600000000003,123.16999999999999,2,7,1,5,38
512.5510000000002,3.5111000000000017,127.57999999999998,2,7,1,5,37
523.5740000000002,4.411600000000003,123.16999999999999,2,7,1,5,38
529.6030000000002,4.473100000000003,123.16999999999999,2,8,1,5,37
532.6070000000002,3.4964000000000013,127.57999999999998,2,8,1,5,37
540.5760000000001,5.155700000000004,110.27999999999999,2,6,1,5,39
523.5740000000002,4.411600000000003,123.16999999999999,2,7,1,5,38
524.5620000000001,3.806600000000002,136.06,2,8,1,5,38
512.5510000000002,3.5111000000000017,127.57999999999998,2,7,1,5,37
513.5390000000002,2.9061000000000012,140.47,2,8,1,5,37
513.5390000000002,2.9061000000000012,140.46999999999997,2,8,1,5,37
513.5390000000002,3.1347000000000014,151.85,3,8,1,5,37
524.5620000000002,3.806600000000002,136.06,2,8,1,5,38
530.5910000000002,3.868100000000002,136.06,2,9,1,5,37
533.5950000000001,2.891400000000001,140.47,2,9,1,5,37
452.5150000000003,1.2204999999999993,103.63000000000001,1,9,7,3,33
453.5030000000003,0.6154999999999999,116.52000000000001,1,10,7,3,33
452.5110000000003,2.01652,105.08999999999999,1,8,5,2,33
392.423,1.8738799999999995,133.66,3,9,7,3,29
392.423,2.0032799999999997,147.65,3,9,8,3,29
408.422,0.8462799999999999,153.89,4,10,8,3,30
394.39500000000004,0.5986799999999997,153.89,4,10,7,3,29
366.385,1.6131799999999996,147.65,3,9,8,3,27
420.51300000000026,3.3998000000000017,69.47999999999999,0,6,5,3,31
471.50400000000025,3.8800000000000026,104.39999999999999,1,6,6,2,34
503.5940000000002,5.2663000000000055,56.07000000000001,0,6,8,3,35
448.4870000000003,1.8614,130.24,1,10,7,4,33
430.46800000000013,1.7375799999999995,113.13999999999999,1,7,7,3,32
392.341,3.119300000000001,94.82000000000001,1,6,5,3,28
340.492,4.560800000000004,25.36,0,4,6,3,24
526.9310000000003,3.480800000000002,116.35,1,8,6,4,37
508.94100000000026,3.341700000000002,116.35,1,8,6,4,36
492.4860000000003,2.827400000000001,116.35,1,8,6,4,36
490.95100000000025,3.2026000000000012,116.35,1,8,6,4,35
474.49600000000027,2.688300000000001,116.35,1,8,6,4,35
474.49600000000027,2.688300000000001,116.35,1,8,6,4,35
499.9050000000003,3.945300000000003,93.49000000000001,1,8,5,4,35
481.9150000000003,3.806200000000003,93.49000000000001,1,8,5,4,34
465.46000000000026,3.291900000000002,93.49000000000001,1,8,5,4,34
463.9250000000003,3.6671000000000022,93.49000000000001,1,8,5,4,33
447.47000000000025,3.152800000000002,93.49000000000001,1,8,5,4,33
482.90300000000025,3.201200000000002,106.38000000000001,1,9,5,4,34
465.46000000000026,3.291900000000002,93.49000000000001,1,8,5,4,34
447.47000000000025,3.152800000000002,93.49000000000001,1,8,5,4,33
343.858,3.642700000000003,38.25000000000001,0,4,6,2,24
327.40299999999996,3.128400000000002,38.25000000000001,0,4,6,2,24
309.41299999999995,2.989300000000002,38.25000000000001,0,4,6,2,23
592.6560000000002,4.870240000000004,129.06,1,8,7,4,44
481.9150000000003,3.806200000000003,93.49000000000001,1,8,5,4,34
465.46000000000026,3.291900000000002,93.49000000000001,1,8,5,4,34
337.46700000000004,3.8587200000000035,38.25000000000001,0,4,6,2,25
341.43,3.6894000000000027,38.25000000000001,0,4,6,2,25
323.44,3.5503000000000027,38.25000000000001,0,4,6,2,24
481.9150000000003,3.806200000000003,93.49000000000001,1,8,5,4,34
465.46000000000026,3.291900000000002,93.49000000000001,1,8,5,4,34
605.6210000000001,6.606900000000007,104.22,0,9,7,5,44
375.3790000000002,2.4949400000000006,81.93,1,5,6,3,27
357.3890000000001,2.1993400000000003,81.93,1,5,6,3,26
355.39800000000014,1.2221399999999993,102.16000000000001,2,6,6,3,26
343.3620000000001,1.89092,81.93,1,5,6,3,25
393.411,1.3982799999999997,160.54,3,10,8,3,29
367.37300000000005,1.0081799999999999,160.54,3,10,8,3,27
405.42200000000014,2.1575999999999995,125.53000000000002,1,8,6,4,30
340.38700000000006,2.5204000000000004,86.86,1,5,5,3,25
341.37500000000006,1.9154,99.75000000000001,1,6,5,3,25
568.4800000000004,3.4475000000000016,116.22999999999998,3,8,7,4,37
503.61100000000033,2.9934200000000013,116.22999999999998,3,8,7,4,37
524.0290000000003,3.338400000000002,116.22999999999998,3,8,7,4,37
507.57400000000035,2.8241000000000005,116.22999999999998,3,8,7,4,37
489.5840000000003,2.6850000000000005,116.22999999999998,3,8,7,4,36
466.9330000000001,3.5768000000000013,102.47,1,7,5,4,33
466.9330000000001,3.5768000000000013,102.47,1,7,5,4,33
453.45100000000014,4.570500000000004,80.25000000000001,0,8,5,5,32
453.45100000000014,4.570500000000004,80.25000000000001,0,8,5,5,32
532.9630000000003,4.354400000000004,106.38000000000001,1,9,5,5,38
495.94200000000035,4.114620000000003,93.49000000000001,1,8,5,4,35
516.3600000000004,4.459600000000004,93.49000000000001,1,8,5,4,35
481.9150000000003,3.8062000000000022,93.49000000000001,1,8,5,4,34
495.52100000000013,4.192800000000003,75.3,2,6,10,3,35
508.94100000000026,3.341700000000002,116.35,1,8,6,4,36
481.9150000000003,3.806200000000003,93.49000000000001,1,8,5,4,34
447.47000000000025,3.152800000000002,93.49000000000001,1,8,5,4,33
458.5400000000003,2.07802,105.08999999999999,1,9,5,2,32
396.3970000000001,2.2620000000000005,68.50999999999999,1,5,4,3,29
530.038,3.931300000000001,137.04000000000002,3,9,4,3,35
530.0380000000001,3.9313000000000002,137.04,3,9,4,3,35
487.8620000000001,5.972970000000003,92.14000000000001,2,5,5,3,32
398.48800000000006,2.4952000000000005,88.17999999999999,1,6,4,3,28
441.55700000000013,2.0847999999999995,100.21,2,7,4,3,31
442.54100000000017,2.5118,97.41,1,7,4,3,31
470.5510000000005,2.2728,106.64000000000001,1,8,3,3,33
451.4260000000001,3.3099000000000016,89.46000000000001,0,6,4,3,31
495.6050000000004,3.2416800000000023,136.02,2,6,6,2,35
481.6220000000004,3.715080000000003,118.94999999999999,2,6,7,2,34
526.0630000000003,0.4820000000000022,146.54,3,9,8,2,35
439.4150000000001,3.215300000000001,98.25,1,6,6,3,30
